State,Category,Sub-Category1,Sub-Category2,Sub-Category 3,Sub-Category 4,Display Names,2010,2011,2012,2013
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9), Social Services- Urban Development,urban,483.5,601.1,690.1,990.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9)," Social Services- Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes"," Outlay-Welfare - SC,ST",3442.3,4207.4,4066.1,5659.7
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9), Social Services- Social Security and Welfare," Dev.Exp-Welfare - SC,ST",1584.7,1072.8,1623.5,1402
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9), Social Services- Others *,others,17.6,144.3,208,180
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),Development-Economic Services ,Economic Services,70892,72888.9,91333.8,87782.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services -Agriculture and Allied Activities,Agriculture,2255,1274.8,1022.6,1507.6
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - Rural Development,rural,9215.2,9743.7,14383.6,12170.7
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - Special Area Programmes,special,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - Major and Medium Irrigation and Flood Control, Major and Medium Irrigation-Control,34330.7,33177.3,39898.6,38757.4
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services Energy,Energy,4096.3,10258.3,14055.3,7328.1
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - Industry and Minerals ,industry,280.2,391.9,1675.7,1773.8
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - Transport ,transport,20293.6,17284.2,19079.3,25192.6
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - Communications,communications,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10)," Economic Services -Science,Technology and Environment",science,92.5,38.5,290,151.5
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10), Economic Services - General Economic Services,general Economic,328.6,720.2,928.7,900.5
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),I. Total Capital Outlay (1 + 2) Sub Category 1,2. Non-Development (General Services),,Total Capital Outlay- Non-Development (General Services), Non-Dev,1786.5,1671.6,2374.9,3255.7
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),,,TOTAL CAPITAL DISBURSEMENTS-Discharge of Internal Debt,Discharge-Debt,20116.2,25202.8,29623.3,73854.5
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),1.Market Loans,,Discharge of Internal Debt-Market Loans,Debt-Market,6425.4,8337.8,11371.1,14282.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),2.Loans from LIC,,Discharge of Internal Debt-Loans from LIC,Debt-LIC,114.1,112.5,111.1,110
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),3.Loans from SBI and other Banks,,Discharge of Internal Debt-Loans from SBI and other Banks,Loans-SBI,2.5,2.6,2.7,2.9
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),4. Loans from NABARD,,Discharge of Internal Debt- Loans from NABARD,Debt-NABARD,4257.7,5222.9,6000,7000
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),5. Loans from National Co-operative Development Corporation,,Discharge of Internal Debt- Loans from National Co-operative Development Corporation, Loans-NCC,111.6,148,208.7,320
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),6.WMA from RBI,,Discharge of Internal Debt-WMA from RBI,Debt-RBI,–,–,100,40000
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),7.Special Securities issued to NSSF,,Discharge of Internal Debt-Special Securities issued to NSSF,Special Securities-NSSF,4564.6,6082.1,7142.6,7500
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),II. Discharge of Internal Debt (1 to 8),8. Others,,Discharge of Internal Debt- Others,Debt-Others,4640.3,5296.9,4687.1,4639.4
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),,,TOTAL CAPITAL DISBURSEMENTS-Repayment of Loans to the Centre,Repayment of Loans-Centre,5176.2,6295.1,5373.4,6319.8
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),1. State Plan Schemes,,Repayment of Loans to the Centre-State Plan Schemes,Centre-Schemes,5012.8,5181.8,5242.1,6193.8
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),2. Central Plan Schemes,,Repayment of Loans to the Centre- Central Plan Schemes,Centre-Schemes,27.3,168.5,27.2,27.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),3. Centrally Sponsored Schemes,,Repayment of Loans to the Centre- Centrally Sponsored Schemes,Centre-Schemes,94.9,907.7,63.9,58.8
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),4. Non-Plan,,Repayment of Loans to the Centre- Non-Plan,the-Plan,41.1,37.2,40.2,40
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),5. Ways and Means Advances from Centre,,Repayment of Loans to the Centre- Ways and Means Advances from Centre, Ways and Means-Centre,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),6. Loans for Special Schemes,,Repayment of Loans to the Centre- Loans for Special Schemes, Loans-Schemes,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),III. Repayment of Loans to the Centre (1 to 7),7. Others,,Repayment of Loans to the Centre- Others,Repayment-Others,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),,,TOTAL CAPITAL DISBURSEMENTS-Loans and Advances by State Governments,Loans -Govt,37147.4,157605.6,58748.3,64446
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),,Loans and Advances by State Governments-Development Purposes,State-Purposes,37147.3,157605.3,58746.3,64440
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Development Purposes,Social-development,2154.6,1418.5,1373.7,3123
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7)," Social Services Education, Sports, Art and Culture",Sports-Culture,40,40,40.1,40.1
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Medical and Public Health,medical,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Family Welfare,family,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Water Supply and Sanitation,water,9.6,2.4,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Housing,housing,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Government Servants (Housing),government,–,0.1,7,7
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7), Social Services - Others,others,2105,1376,1326.6,3075.9
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services -Development Purposes,economic-Dev,34992.7,156186.8,57372.6,61317
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services -Crop Husbandry,crop,–,–,0.5,0.5
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Soil and Water Conservation,soil,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Food Storage and Warehousing,food,118,83.1,1090,510
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Co-operation,co-operation,120.3,3066.5,2099.1,1648.3
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),"Economic Services - Major and Medium Irrigation, etc.", Major and-etc.,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Power Projects,power,34754.5,151002.2,50822.2,55508.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Village and Small Industries,village,–,–,691,950
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Other Industries and Minerals,other,–,1500,2500,2500
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Rural Development,rural,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),Economic Services - Others,others,–,535,169.8,200
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),,Loans and Advances by State Governments- Non-Development Purposes,Governments-Purposes,–,0.3,2,6
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),a) Government Servants (other than Housing),Government Servants (other than Housing)- Non-Development Purposes,Housing-Purposes,–,0.3,2,6
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),b) Miscellaneous,Non-Development Purposes- Miscellaneous,purposes,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),V. Inter-State Settlement,,,TOTAL CAPITAL DISBURSEMENTS- Inter-State Settlement,inter-state settlement,18.5,37,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),VI. Contingency Fund,,,TOTAL CAPITAL DISBURSEMENTS-Contingency Fund,contingency,–,–,2000,2000
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),"VII. State Provident Funds, etc. (1+2)",,,"TOTAL CAPITAL DISBURSEMENTS-State Provident Funds, etc.",State Provident and etc,9644.2,13351,13819.3,14475.4
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),"VII. State Provident Funds, etc. (1+2)",1. State Provident Funds,,"State Provident Funds, etc.- State Provident Funds",State Provident,10126.7,11722.9,12075,12678.8
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),"VII. State Provident Funds, etc. (1+2)",2. Others,,"State Provident Funds, etc.- Others",provident -others,-482.5,1628.1,1744.3,1796.6
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),VIII.Reserve Funds (1 to 4),,,TOTAL CAPITAL DISBURSEMENTS-Reserve Funds ,reserve,9161.6,3613.9,11035.1,11481
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),VIII.Reserve Funds (1 to 4),1.Depreciation / Renewal Reserve Funds,,Reserve Funds -Depreciation / Renewal Reserve Funds,depriciation,–,–,–,37
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),VIII.Reserve Funds (1 to 4),2. Sinking Funds,,Reserve Funds - Sinking Funds,sinking,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),VIII.Reserve Funds (1 to 4),3. Famine Relief Fund,,Reserve Funds - Famine Relief Fund,famine,–,–,1,1
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),VIII.Reserve Funds (1 to 4),4. Others,,Reserve Funds - Others,others,9161.6,3613.9,11034.1,11443
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IX. Deposits and Advances (1 to 4),,,TOTAL CAPITAL DISBURSEMENTS-Deposits and Advances,deposits,80459.4,90879.9,130494.8,180694.3
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IX. Deposits and Advances (1 to 4),1. Civil Deposits,,Deposits and Advances-Civil Deposits,civil deposits,36822.8,45817.6,52283.4,59973.5
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IX. Deposits and Advances (1 to 4),2. Deposits of Local Funds,,Deposits and Advances- Deposits of Local Funds, Deposits-Local Funds,231.1,86.5,0.4,0.4
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IX. Deposits and Advances (1 to 4),3. Civil Advances,,Deposits and Advances- Civil Advances,civil advances,4112.2,4661.2,3725.4,3837.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),IX. Deposits and Advances (1 to 4),4. Others,,Deposits and Advances- Others,other advances,39293.3,40314.6,74485.7,116883.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),X. Suspense and Miscellaneous (1 to 4),,,TOTAL CAPITAL DISBURSEMENTS-Suspense and Miscellaneous,suspense and Misc,2193508.9,2811610.8,2652113.2,2799744.9
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),X. Suspense and Miscellaneous (1 to 4),1. Suspense,, Suspense and Miscellaneous-Suspense,suspense,-86.4,435,4962.9,6580.2
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),X. Suspense and Miscellaneous (1 to 4),2. Cash Balance Investment Accounts,,Suspense and Miscellaneous- Cash Balance Investment Accounts, Cash-Accounts,1436936.3,1885141,1730000,1848500
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),X. Suspense and Miscellaneous (1 to 4),3. Deposits with RBI,,Suspense and Miscellaneous- Deposits with RBI,RBI deposits,339119.8,419803.5,390011.9,401712.3
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),X. Suspense and Miscellaneous (1 to 4),4. Others,,Suspense and Miscellaneous- Others,suspense -others,417539.2,506231.2,527138.4,542952.5
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),XI. Appropriation to Contingency Fund,,,TOTAL CAPITAL DISBURSEMENTS-Appropriation to Contingency Fund,Appropriation-Fund,–,–,–,–
Madhya Pradesh,TOTAL CAPITAL DISBURSEMENTS (I to XII),XII. Remittances,,,TOTAL CAPITAL DISBURSEMENTS-Remittances,remittances,106933.6,118651.6,118595.2,127153.1
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),,,,TOTAL REVENUE EXPENDITURE,Tot.Rev.Exp,450115.9,526937.1,653084,743886.5
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),,,TOTAL REVENUE EXPENDITURE-DEVELOPMENTAL EXPENDITURE ,Dev.Exp,274298.8,332618.5,423194.9,475661.8
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),,DEVELOPMENTAL EXPENDITURE-Social Services ,Exp.social,173454,202969.4,264300.1,301007
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"1. Education, Sports, Art and Culture","DEVELOPMENTAL EXPENDITURE-Education, Sports, Art and Culture Social Services ",Dev.Exp-Education,82859.9,98088.9,125332.6,138722.5
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),2. Medical and Public Health,DEVELOPMENTAL EXPENDITURE - Medical and Public Health Social Services , Medical and Public-Services,17839.1,21183.3,31703,34383.5
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),3. Family Welfare,DEVELOPMENTAL EXPENDITURE - Family Welfare Social Services ,family,2554.2,3130.4,4014.1,4826.5
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),4. Water Supply and Sanitation,DEVELOPMENTAL EXPENDITURE - Water Supply and Sanitation Social Services , Water Supply and-Services,5826.1,5902.8,8268.3,10156.2
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),5. Housing,DEVELOPMENTAL EXPENDITURE - Housing Social Services ,housing,2666.2,3229.8,3412.8,3460.1
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),6. Urban Development,DEVELOPMENTAL EXPENDITURE - Urban Development Social Services ,urban,7466.1,8905.8,15029.1,18765.4
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"7. Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes","DEVELOPMENTAL EXPENDITURE - Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes Social Services "," Dev.Exp-Welfare - SC,ST",15903.2,18096.8,23654,30005.2
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),8. Labour and Labour Welfare,DEVELOPMENTAL EXPENDITURE - Labour and Labour Welfare Social Services , Labour and Labour-Services,1452,1676,2321.3,2668.9
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),9. Social Security and Welfare,DEVELOPMENTAL EXPENDITURE - Social Security and Welfare Social Services , Social Security and-Services,17464.4,25228.6,30902.6,35992.5
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),10. Nutrition,DEVELOPMENTAL EXPENDITURE - Nutrition Social Services ,nutrition,9720.7,10304.4,12075.5,13671.2
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),11. Relief on account of Natural Calamities,Social Services -Relief on account of Natural Calamities Social Services ,Relief,8642.8,5985.9,5303.7,5690.1
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),12. Others*,Social Services - Others* ,others-social,1059.2,1236.7,2283.1,2665
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),, DEVELOPMENTAL EXPENDITURE-Economic Services,Dev.Exp-Eco,100844.8,129649.1,158894.8,174654.8
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),1. Agriculture and Allied Activities (i to xii),Economic Services- Agriculture and Allied Activities ,agriculture,39946.2,50299,61333.9,69589.3
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),2. Rural Development,Economic Services- Rural Development ,rural,26410.9,29222.2,42544.9,46452.7
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),3. Special Area Programmes,Economic Services- Special Area Programmes ,special,–,–,–,–
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),4. Irrigation and Flood Control,Economic Services- Irrigation and Flood Control ,irrigation,6108.6,6541,6097,7898.7
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),5. Energy,Economic Services-Energy ,energy,16532.4,20708.6,23520.5,25798.9
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),6. Industry and Minerals (i to iii),Economic Services- Industry and Minerals  ,industry,3917.8,12075,8863.4,8045.6
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),7. Transport and Communications (i + ii),Economic Services- Transport and Communications  ,transport,6307.6,8918.8,13062.4,12232.6
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),"8. Science, Technology and Environment","Economic Services- Science, Technology and Environment ",science,453.9,468.4,690.9,969.2
Madhya Pradesh,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),9. General Economic Services (i to iv),Economic Services- General ,general,1167.3,1416.2,2781.8,3667.9
